date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:37	129546/129546	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:37%20GMT	https://demo.tailadmin.com/line-chart	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/line-chart.html	(from https://demo.tailadmin.com/)
16:36:41	128677/128677	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:41%20GMT	https://demo.tailadmin.com/bar-chart	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/bar-chart.html	(from https://demo.tailadmin.com/)
16:36:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:41%20GMT	https://demo.tailadmin.com/pie-chart.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/pie-chart.html	(from https://demo.tailadmin.com/)
16:36:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:41%20GMT	https://demo.tailadmin.com/alerts.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/alerts.html	(from https://demo.tailadmin.com/)
16:36:41	128587/128587	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:41%20GMT	https://demo.tailadmin.com/pie-chart	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/pie-chart.html	(from https://demo.tailadmin.com/)
16:36:42	143909/143909	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:42%20GMT	https://demo.tailadmin.com/alerts	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/alerts.html	(from https://demo.tailadmin.com/)
16:36:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:42%20GMT	https://demo.tailadmin.com/avatars.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/avatars.html	(from https://demo.tailadmin.com/)
16:36:43	136749/136749	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:43%20GMT	https://demo.tailadmin.com/avatars	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/avatars.html	(from https://demo.tailadmin.com/)
16:36:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:43%20GMT	https://demo.tailadmin.com/badge.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/badge.html	(from https://demo.tailadmin.com/)
16:36:44	159994/159994	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:44%20GMT	https://demo.tailadmin.com/badge	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/badge.html	(from https://demo.tailadmin.com/)
16:36:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:44%20GMT	https://demo.tailadmin.com/breadcrumb.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/breadcrumb.html	(from https://demo.tailadmin.com/)
16:36:46	139197/139197	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:46%20GMT	https://demo.tailadmin.com/breadcrumb	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/breadcrumb.html	(from https://demo.tailadmin.com/)
16:36:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:46%20GMT	https://demo.tailadmin.com/buttons.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/buttons.html	(from https://demo.tailadmin.com/)
16:36:46	143503/143503	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:46%20GMT	https://demo.tailadmin.com/buttons	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/buttons.html	(from https://demo.tailadmin.com/)
16:36:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:46%20GMT	https://demo.tailadmin.com/buttons-group.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/buttons-group.html	(from https://demo.tailadmin.com/)
16:36:47	154228/154228	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:47%20GMT	https://demo.tailadmin.com/buttons-group	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/buttons-group.html	(from https://demo.tailadmin.com/)
16:36:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:47%20GMT	https://demo.tailadmin.com/cards.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/cards.html	(from https://demo.tailadmin.com/)
16:36:48	144370/144370	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:48%20GMT	https://demo.tailadmin.com/cards	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/cards.html	(from https://demo.tailadmin.com/)
16:36:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:48%20GMT	https://demo.tailadmin.com/carousel.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/carousel.html	(from https://demo.tailadmin.com/)
16:36:49	134667/134667	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:49%20GMT	https://demo.tailadmin.com/carousel	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/carousel.html	(from https://demo.tailadmin.com/)
16:36:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:49%20GMT	https://demo.tailadmin.com/dropdowns.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/dropdowns.html	(from https://demo.tailadmin.com/)
16:36:49	154050/154050	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:49%20GMT	https://demo.tailadmin.com/dropdowns	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/dropdowns.html	(from https://demo.tailadmin.com/)
16:36:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:49%20GMT	https://demo.tailadmin.com/images.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/images.html	(from https://demo.tailadmin.com/)
16:36:51	130034/130034	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:51%20GMT	https://demo.tailadmin.com/images	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/images.html	(from https://demo.tailadmin.com/)
16:36:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:51%20GMT	https://demo.tailadmin.com/links.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/links.html	(from https://demo.tailadmin.com/)
16:36:52	132279/132279	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:52%20GMT	https://demo.tailadmin.com/links	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/links.html	(from https://demo.tailadmin.com/)
16:36:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:52%20GMT	https://demo.tailadmin.com/list.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/list.html	(from https://demo.tailadmin.com/)
16:36:52	170461/170461	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:52%20GMT	https://demo.tailadmin.com/list	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/list.html	(from https://demo.tailadmin.com/)
16:36:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:52%20GMT	https://demo.tailadmin.com/modals.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/modals.html	(from https://demo.tailadmin.com/)
16:36:53	165826/165826	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:53%20GMT	https://demo.tailadmin.com/modals	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/modals.html	(from https://demo.tailadmin.com/)
16:36:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:53%20GMT	https://demo.tailadmin.com/notifications.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/notifications.html	(from https://demo.tailadmin.com/)
16:36:53	144796/144796	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:53%20GMT	https://demo.tailadmin.com/notifications	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/notifications.html	(from https://demo.tailadmin.com/)
16:36:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:53%20GMT	https://demo.tailadmin.com/pagination.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/pagination.html	(from https://demo.tailadmin.com/)
16:36:54	142126/142126	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:54%20GMT	https://demo.tailadmin.com/pagination	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/pagination.html	(from https://demo.tailadmin.com/)
16:36:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:54%20GMT	https://demo.tailadmin.com/popovers.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/popovers.html	(from https://demo.tailadmin.com/)
16:36:55	147647/147647	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:55%20GMT	https://demo.tailadmin.com/popovers	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/popovers.html	(from https://demo.tailadmin.com/)
16:36:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:55%20GMT	https://demo.tailadmin.com/progress-bar.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/progress-bar.html	(from https://demo.tailadmin.com/)
16:36:56	132313/132313	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:56%20GMT	https://demo.tailadmin.com/progress-bar	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/progress-bar.html	(from https://demo.tailadmin.com/)
16:36:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:56%20GMT	https://demo.tailadmin.com/ribbons.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/ribbons.html	(from https://demo.tailadmin.com/)
16:36:58	133101/133101	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:58%20GMT	https://demo.tailadmin.com/ribbons	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/ribbons.html	(from https://demo.tailadmin.com/)
16:36:58	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:58%20GMT	https://demo.tailadmin.com/spinners.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/spinners.html	(from https://demo.tailadmin.com/)
16:36:59	227467/227467	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:59%20GMT	https://demo.tailadmin.com/spinners	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/spinners.html	(from https://demo.tailadmin.com/)
16:36:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:59%20GMT	https://demo.tailadmin.com/tabs.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/tabs.html	(from https://demo.tailadmin.com/)
16:36:59	161405/161405	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:36:59%20GMT	https://demo.tailadmin.com/tabs	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/tabs.html	(from https://demo.tailadmin.com/)
16:36:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:36:59%20GMT	https://demo.tailadmin.com/tooltips.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/tooltips.html	(from https://demo.tailadmin.com/)
16:37:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:00%20GMT	https://demo.tailadmin.com/videos.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/videos.html	(from https://demo.tailadmin.com/)
16:37:00	131339/131339	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:37:00%20GMT	https://demo.tailadmin.com/tooltips	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/tooltips.html	(from https://demo.tailadmin.com/)
16:37:01	130839/130839	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:37:01%20GMT	https://demo.tailadmin.com/videos	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/videos.html	(from https://demo.tailadmin.com/)
16:37:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:01%20GMT	https://demo.tailadmin.com/signin.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/signin.html	(from https://demo.tailadmin.com/)
16:37:02	23849/23849	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:37:02%20GMT	https://demo.tailadmin.com/signin	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/signin.html	(from https://demo.tailadmin.com/)
16:37:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:02%20GMT	https://demo.tailadmin.com/signup.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/signup.html	(from https://demo.tailadmin.com/)
16:37:03	25703/25703	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:37:03%20GMT	https://demo.tailadmin.com/signup	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/signup.html	(from https://demo.tailadmin.com/)
16:37:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:03%20GMT	https://demo.tailadmin.com/reset-password.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/reset-password.html	(from https://demo.tailadmin.com/)
16:37:04	13148/13148	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:37:04%20GMT	https://demo.tailadmin.com/reset-password	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/reset-password.html	(from https://demo.tailadmin.com/)
16:37:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:04%20GMT	https://demo.tailadmin.com/two-step-verification.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/two-step-verification.html	(from https://demo.tailadmin.com/)
16:37:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:04%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/)
16:37:04	15891/15891	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2011:37:04%20GMT	https://demo.tailadmin.com/two-step-verification	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/two-step-verification.html	(from https://demo.tailadmin.com/)
16:37:04	9560/9560	---M--	200	added ('OK')	image/jpeg	etag:%22c2c50b11aa4f206e0b445490eecbd8ac%22	https://demo.tailadmin.com/src/images/user/user-02.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-02.jpg	(from https://demo.tailadmin.com/)
16:37:05	12898/12898	---M--	200	added ('OK')	image/jpeg	etag:%223c1127b5521959cf5c342eb0f68da2a7%22	https://demo.tailadmin.com/src/images/user/user-03.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-03.jpg	(from https://demo.tailadmin.com/)
16:37:05	9511/9511	---M--	200	added ('OK')	image/jpeg	etag:%22451817e9afa62bba5cc6635959380e38%22	https://demo.tailadmin.com/src/images/user/user-04.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-04.jpg	(from https://demo.tailadmin.com/)
16:37:05	7635/7635	---M--	200	added ('OK')	image/jpeg	etag:%2207361e8c42673b72fba59ff6515db6e4%22	https://demo.tailadmin.com/src/images/user/user-05.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-05.jpg	(from https://demo.tailadmin.com/)
16:37:05	3496/3496	---M--	200	added ('OK')	image/png	etag:%2264ed8713a724a6aee2987b98ea3c6c2f%22	https://demo.tailadmin.com/src/images/user/owner.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/owner.png	(from https://demo.tailadmin.com/)
16:37:05	4718/4718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2011:37:05%20GMT	https://demo.tailadmin.com/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/cdn-cgi/l/email-protection	(from https://demo.tailadmin.com/)
16:37:06	2196/2196	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218f4e86884a7b45f96028d2900d1f648%22	https://demo.tailadmin.com/src/images/country/country-01.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-01.svg	(from https://demo.tailadmin.com/)
16:37:06	680/680	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2291932c4f0d40f6a4556c33867ec5b22f%22	https://demo.tailadmin.com/src/images/country/country-02.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-02.svg	(from https://demo.tailadmin.com/)
16:37:06	7427/7427	---M--	200	added ('OK')	image/jpeg	etag:%228ddf7c1f45851e0a9c691b1fba9ad7cf%22	https://demo.tailadmin.com/src/images/product/product-01.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/product/product-01.jpg	(from https://demo.tailadmin.com/)
16:37:06	10827/10827	---M--	200	added ('OK')	image/jpeg	etag:%222c4ab54aa735205892277e8919c392d2%22	https://demo.tailadmin.com/src/images/product/product-02.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/product/product-02.jpg	(from https://demo.tailadmin.com/)
16:37:06	6329/6329	---M--	200	added ('OK')	image/jpeg	etag:%228b60ac3a02e9313e51e4deaea864837b%22	https://demo.tailadmin.com/src/images/product/product-03.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/product/product-03.jpg	(from https://demo.tailadmin.com/)
16:37:07	4261/4261	---M--	200	added ('OK')	image/jpeg	etag:%22a2f8b5443a22393b1de8e8daef0faea3%22	https://demo.tailadmin.com/src/images/product/product-04.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/product/product-04.jpg	(from https://demo.tailadmin.com/)
16:37:07	3073/3073	---M--	200	added ('OK')	image/jpeg	etag:%224d8d74a13ae1862d958f59dc74a86016%22	https://demo.tailadmin.com/src/images/product/product-05.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/product/product-05.jpg	(from https://demo.tailadmin.com/)
16:37:07	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Jan%202026%2011:37:07%20GMT	https://demo.tailadmin.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.tailadmin.com/)
16:37:08	2476689/2476689	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c176cc4a401711e38825cd3583838126%22	https://demo.tailadmin.com/bundle.js	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/bundle.js	(from https://demo.tailadmin.com/)
16:37:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:08%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/analytics)
16:37:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:08%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/analytics)
16:37:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:08%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/analytics)
16:37:09	1855/1855	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e69baa2edc158cfeb6036e02e4f366ae%22	https://demo.tailadmin.com/src/images/country/country-03.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-03.svg	(from https://demo.tailadmin.com/analytics)
16:37:09	2458/2458	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc17455924ab43ee352295d823f8e4b9%22	https://demo.tailadmin.com/src/images/country/country-04.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-04.svg	(from https://demo.tailadmin.com/analytics)
16:37:09	758/758	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d7709d1c56fcb458725eab91e3d8171b%22	https://demo.tailadmin.com/src/images/country/country-05.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-05.svg	(from https://demo.tailadmin.com/analytics)
16:37:09	898/898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c29daa87f30ca5b10623b861b22d9df%22	https://demo.tailadmin.com/src/images/country/country-06.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-06.svg	(from https://demo.tailadmin.com/analytics)
16:37:09	874/874	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ea246b916eebbf7a3f7aa5db87488d87%22	https://demo.tailadmin.com/src/images/country/country-07.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-07.svg	(from https://demo.tailadmin.com/analytics)
16:37:10	703/703	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211b48f8a0edf7e3c8df98cf13831eaaf%22	https://demo.tailadmin.com/src/images/country/country-08.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/country/country-08.svg	(from https://demo.tailadmin.com/analytics)
16:37:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:10%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/marketing)
16:37:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:10%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/marketing)
16:37:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:10%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/marketing)
16:37:11	18552/18552	---M--	200	added ('OK')	image/jpeg	etag:%224ae500406e9c9a645dc1d772824445c8%22	https://demo.tailadmin.com/src/images/user/user-01.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-01.jpg	(from https://demo.tailadmin.com/marketing)
16:37:12	1575/1575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225106e661559f808443863e8e6393d380%22	https://demo.tailadmin.com/src/images/brand/brand-01.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-01.svg	(from https://demo.tailadmin.com/marketing)
16:37:12	725/725	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b5154ea654d0c17f98ba1cf2fff324e9%22	https://demo.tailadmin.com/src/images/brand/brand-02.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-02.svg	(from https://demo.tailadmin.com/marketing)
16:37:12	836/836	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228db3552fbd1b114d178c956c88d79fb7%22	https://demo.tailadmin.com/src/images/brand/brand-03.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-03.svg	(from https://demo.tailadmin.com/marketing)
16:37:12	3284/3284	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bf171e9004c78acdf303c1791790e197%22	https://demo.tailadmin.com/src/images/brand/brand-04.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-04.svg	(from https://demo.tailadmin.com/marketing)
16:37:12	7326/7326	---M--	200	added ('OK')	image/jpeg	etag:%221ef5783a9dc885e4621c48fc8e5a1670%22	https://demo.tailadmin.com/src/images/user/user-06.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-06.jpg	(from https://demo.tailadmin.com/marketing)
16:37:13	1181/1181	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2220c564ee111969a172f70e87ebb1dbe4%22	https://demo.tailadmin.com/src/images/brand/brand-05.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-05.svg	(from https://demo.tailadmin.com/marketing)
16:37:13	684/684	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e067d504e4b125cb61d816eb957be4f%22	https://demo.tailadmin.com/src/images/brand/brand-06.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-06.svg	(from https://demo.tailadmin.com/marketing)
16:37:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:14%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/crm)
16:37:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:14%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/crm)
16:37:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:14%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/crm)
